id	reviewed_date	location	hotel_restaurant_name	review
rn383958081	"Reviewed June 19, 2016 "	 Patong	Belgian Beer Cafe Graceland	"I came here drawn by the nice environment, including lovely live music. Just the romantic setting that I was looking for dinning with my wife.
That part went well. Unfortunatelly the food is not outstanding. But maybe we had bad luck and the cook had...More"
rn382453844	"Reviewed June 14, 2016 "	 Patong	Belgian Beer Cafe Graceland	"This bar has mesmerising looks . The view is pretty, as its on the beachfront you can have a wonderful view of sunset and have a good beer along with it. Very relaxing. It's inside the Graceland hotel, where I had stayed. Overall we had...More"
rn380439770	"Reviewed June 6, 2016 "	 Patong	Belgian Beer Cafe Graceland	"We went for Dinner and ended up just having an entrée each because it was so much more expensive than everywhere else. Nice steaks and the menu was excessive so there is something for everyone's taste, just bring your credit card!!!"
rn369130774	"Reviewed April 30, 2016 "	 Patong	Belgian Beer Cafe Graceland	"By far the best place I have visited for a sun down in Phuket. Their beer collection is marvellous and I am a beer lover, so was instantly in love with this place. Although I did not try their food, but looking at the setup...More"
rn368429583	"Reviewed April 28, 2016 "	 Patong	Belgian Beer Cafe Graceland	Enjoyed an early evening drink here. Location was great excellent outlook over the beach. Drinks reasonable although a little smallish on the cocktail side in comparison to other establishments
rn367112910	"Reviewed April 25, 2016 "	 Patong	Belgian Beer Cafe Graceland	"This is just a fantastic place to watch the sunset. Happyhour everyday. Great venue, good selection of beers."
rn365645936	"Reviewed April 20, 2016 "	 Patong	Belgian Beer Cafe Graceland	"First night in Phuket, not knowing its a crazy party place but stumbled across this place. Lovely outside tables away from he mayhem of Phuket. Amazing singers (maybe husband and wife) the happiest guitarist I've ever seen and seem very sweet people. Food was lovely,...More"
rn365309058	"Reviewed April 19, 2016 "	 Patong	Belgian Beer Cafe Graceland	Great location for sea views with a great deck area and live band for the customers during the dusk times great atmosphere. Service is a bit average thiugh compared to the rest of the hotel.More
rn365016562	"Reviewed April 17, 2016 "	 Patong	Belgian Beer Cafe Graceland	"Omg the most uncomfortably hot sticky restaurants we have dined in thus far on this trip.... No air flow, the kids were hot and sticky we were hot and sticky and the steak tasted like it was boiled first <f0><U+009F><U+0098><U+00AB> was so looking forward to...More"
rn362424957	"Reviewed April 7, 2016 "	 Patong	Belgian Beer Cafe Graceland	The rooftop bar is amazing with fantastic views over the beach. Great range of cocktails and drinks. The few times that we were there the bands were great too.More
rn359182103	"Reviewed March 27, 2016 "	 Patong	Belgian Beer Cafe Graceland	Complimentary drink when staying at resort. Comfortable and well maintained. Good views of beach and sunsets.More
rn356161241	"Reviewed March 16, 2016 "	 Patong	Belgian Beer Cafe Graceland	"A great place to relax and listen to the music and sing along if you wish. Watch the sunset from the alfresco dining area whilst eating one of the great meals from the menu and sip down some nice coldies, my teenage girls loved itMore"
rn346170827	"Reviewed February 9, 2016 "	 Patong	Belgian Beer Cafe Graceland	"Didn't try the food - went only for the beers. Seated on the outside deck area at night, with good views of the street and beach on one side and the Graceland Hotel pools on the other. Inside the bar is a nice pub atmosphere...More"
rn345354960	"Reviewed February 6, 2016 "	 Patong	Belgian Beer Cafe Graceland	"We visited here and Twas great, nice ambiance,clean, friendly staffs,nice food.
The live acoustic band will accompany you to your meal.
Great!!!More"
rn345080536	"Reviewed February 4, 2016 "	 Patong	Belgian Beer Cafe Graceland	"Fantastic outlook across to the beach and back over the Graceland Resort pools. Very nice!
The food is very expensive and of poor quality (and quantity)! We spent 2 weeks holidaying at Phuket and this restaurant was possibly the most disappointing."
rn344935260	"Reviewed February 4, 2016 "	 Patong	Belgian Beer Cafe Graceland	They have an exquisite collection of the best Belgian beers and the food is high quality ! A little expensive to eat everyday :-)More
rn344480553	"Reviewed February 2, 2016 "	 Patong	Belgian Beer Cafe Graceland	"Had lunch here and it was very impressive when served. Looked great, tasted great but double the price of other restaurants.More"
rn340611866	"Reviewed January 16, 2016 "	 Patong	Belgian Beer Cafe Graceland	"Looks like a beautiful place which my husband and I would've eaten at had there been a single thing on the menu to eat. Not one vegetarian main course, not a single one. I asked the waitress if I was missing something and she pointed...More"
rn340574489	"Reviewed January 16, 2016 "	 Patong	Belgian Beer Cafe Graceland	"As guests of Graceland, we were given complimentary drink vouchers when we checked-in. As soon as we were seated at the Beer Café, the waitress asked if we had vouchers, which we then handed over, as well as ordering some fries. The kids ordered mocktails...More"
rn340383783	"Reviewed January 16, 2016 "	 Patong	Belgian Beer Cafe Graceland	Happy hour goes from 5/7pm every night! Bar snacks/light menu is available and you can watch the sunset. Great for starting a night!More
rn339312534	"Reviewed January 11, 2016 "	 Patong	Belgian Beer Cafe Graceland	The food was supurb. The view has fantastic. Had a guitarist and female singer who were great. Meals a little pricey for the size of the meal you get. Overall it was a nice dinner and night out.More
rn337750240	"Reviewed January 5, 2016 "	 Patong	Belgian Beer Cafe Graceland	"Yes, a bit expensive, but the views are lovely and they do have Happy Hour. Had drinks here on the upper level and the bottom level. Great entertainment as well in the local musicians.More"
rn336139952	"Reviewed December 30, 2015 "	 Patong	Belgian Beer Cafe Graceland	"Stopped by late night for a beer and to listen to the live music. It's directly across from the beach and has a beautiful view. Nice assortment of beers as well as other drinks. Pricier than other locations nearby, but we stopped for the convenience...More"
rn334859352	"Reviewed December 24, 2015 "	 Patong	Belgian Beer Cafe Graceland	Went for pre dinner drinks here. Staff friendly and attentive. Drinks expensive compared to many of the restaurant in Patong.More
rn333426703	"Reviewed December 16, 2015 "	 Patong	Belgian Beer Cafe Graceland	A delightful restaurant inside Phuket Graceland resort with a view of the beach and swimming pools. The food prices are a bit expensive but the food looked appealing.More
rn578268239	Reviewed 2 weeks ago 	 Patong	Bite in	"Place ok not special
Eat for more than 1000 baht
Have to pay extra 20 baht for 20 cc
Garlic sauce <f0><U+009F><U+0098><U+00A1><f0><U+009F><U+0098><U+00A1><f0><U+009F><U+0098><U+00A1><f0><U+009F><U+0098><U+00A1>
Normaly pay 10 % tip
This time 0
Sorry staff"
rn563151427	"Reviewed February 27, 2018 "	 Patong	Bite in	"Came with my boyfriend on our first night in Phuket, food was really nice and cheap, and the restaurant was busy. However the restaurant wasn’t very clean. The staff were running around and always doing something, but they made it busier than it was! The...More"
rn562691800	"Reviewed February 25, 2018 "	 Patong	Bite in	"I’ll start with the positives the food in this restaurant was very nice and well priced. However service is appalling! I got my meal about 15 minutes before my girlfriend received hers, nobody said anything of apologised and by reading the reviews and watching other...More"
rn559920640	"Reviewed February 11, 2018 "	 Patong	Bite in	"My partner went to this restaurant for lunch and are regretful of this decision. Manager was rude, food overpriced and bland. Waited 40/45 mins for our meals- when we went to cancel it, the manager brought it out straight away with an angry look on...More"
rn558936890	"Reviewed February 6, 2018 "	 Patong	Bite in	"This is a average / good cafe.
There is enough choice on the menu.
The food is good without being excellent.
Service is average though.
Its a case of you get what you pay."
rn553661573	"Reviewed January 13, 2018 "	 Patong	Bite in	Manager was rude and un friendliest person i have meet in thailand. Would not recommend eating at this restaurant i would rather walk 5 meters to another
rn546133934	"Reviewed December 8, 2017 "	 Patong	Bite in	"I was on vacation and had to fall sick. Searched Jungceylon eateries for soup and decided in this place.
I ordered the Seasoned Vegetable Soup and Banana-Pineapple fruit juice (you can customise what you want).
The soup... first taste... i was extremely happy. Might be...More"
rn542344935	"Reviewed November 20, 2017 "	 Patong	Bite in	"Food ok but very bad timing on delivery. Husbands starter served first, he had finished before mine arrived with my main just seconds behind it. I then finished both courses then a 10 minute wait for his main to arrive."
rn520398429	"Reviewed September 2, 2017 "	 Patong	Bite in	"Food was ok not impressed. Servic needs to be improved. The waiters/servers aren't the friendliest, no smile all and answers curtly. The food for my husband arrived early where's mine and my 2 years old daughter came in later (my husband was nearly finished with...More"
